n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
3,10,identity,0.01,lbfgs,300,0.6993167070703697
3,10,identity,0.1,adam,100,0.3278993215068834
3,10,identity,0.1,adam,200,0.7249976099758856
3,10,identity,0.1,adam,300,0.6973420125370635
3,10,identity,0.1,lbfgs,100,0.7008372957546292
3,10,identity,0.1,lbfgs,200,0.7028899624234852
3,10,identity,0.1,lbfgs,300,0.703720376107215
3,10,logistic,0.001,adam,100,0.2023793235521607
3,10,logistic,0.001,adam,200,0.3514408202285902
3,10,logistic,0.001,adam,300,0.3929832596676139
3,10,logistic,0.001,lbfgs,100,0.7771440595112722
3,10,logistic,0.001,lbfgs,200,0.9549222016298816
3,10,logistic,0.001,lbfgs,300,0.9771192348342362
3,10,logistic,0.01,adam,100,0.9308903397147524
3,10,logistic,0.01,adam,200,0.9894118776552463
3,10,logistic,0.01,adam,300,0.9870146474664508
3,10,logistic,0.01,lbfgs,100,0.9012899194655362
3,10,logistic,0.01,lbfgs,200,0.9534480954793572
3,10,logistic,0.01,lbfgs,300,0.9601432626475387
3,10,logistic,0.1,adam,100,0.9735037627856646
3,10,logistic,0.1,adam,200,0.9759818671983089
3,10,logistic,0.1,adam,300,0.9784318280800332
3,10,logistic,0.1,lbfgs,100,0.7820411700105027
3,10,logistic,0.1,lbfgs,200,0.9730089041253525
3,10,logistic,0.1,lbfgs,300,0.9687374337489991
3,10,tanh,0.001,adam,100,0.9164746075216127
3,10,tanh,0.001,adam,200,0.9263776455601009
3,10,tanh,0.001,adam,300,0.9544024783889951
3,10,tanh,0.001,lbfgs,100,0.9381986510091667
3,10,tanh,0.001,lbfgs,200,0.9913365596137629
3,10,tanh,0.001,lbfgs,300,0.9787360860942493
3,10,tanh,0.01,adam,100,0.9681972868204378
3,10,tanh,0.01,adam,200,0.9874840308416499
3,10,tanh,0.01,adam,300,0.9778731988218341
3,10,tanh,0.01,lbfgs,100,0.9654873433380438
3,10,tanh,0.01,lbfgs,200,0.9591794335651596
3,10,tanh,0.01,lbfgs,300,0.9859083843058204
3,10,tanh,0.1,adam,100,0.9515204267948437
3,10,tanh,0.1,adam,200,0.7918877604197218
3,10,tanh,0.1,adam,300,0.9659429426504134
3,10,tanh,0.1,lbfgs,100,0.9632243105370204
3,10,tanh,0.1,lbfgs,200,0.9760962972181544
3,10,tanh,0.1,lbfgs,300,0.9851964858949871
3,10,relu,0.001,adam,100,0.8670848600016189
3,10,relu,0.001,adam,200,0.8864208511504719
3,10,relu,0.001,adam,300,0.9452928233935252
3,10,relu,0.001,lbfgs,100,0.9648751309960286
3,10,relu,0.001,lbfgs,200,0.9727684487560926
3,10,relu,0.001,lbfgs,300,0.9725215543521384
3,10,relu,0.01,adam,100,0.9745895846010237
3,10,relu,0.01,adam,200,0.945422876183036
3,10,relu,0.01,adam,300,0.9340019146900946
3,10,relu,0.01,lbfgs,100,0.9637603371942909
3,10,relu,0.01,lbfgs,200,0.9695053111067633
3,10,relu,0.01,lbfgs,300,0.9702958962328336
3,10,relu,0.1,adam,100,0.961102020732413
3,10,relu,0.1,adam,200,0.9268438696087842
3,10,relu,0.1,adam,300,0.8925878218322055
3,10,relu,0.1,lbfgs,100,0.8888581594925706
3,10,relu,0.1,lbfgs,200,0.9759407849413759
3,10,relu,0.1,lbfgs,300,0.9859875499197897
3,20,identity,0.001,adam,100,0.6626790152178619
3,20,identity,0.001,adam,200,0.7018451664450738
3,20,identity,0.001,adam,300,0.7050056428221507
3,20,identity,0.001,lbfgs,100,0.6987377070186515
3,20,identity,0.001,lbfgs,200,0.6662075044575646
3,20,identity,0.001,lbfgs,300,0.6956807625306207
3,20,identity,0.01,adam,100,0.7187692799196989
3,20,identity,0.01,adam,200,0.695694513820657
3,20,identity,0.01,adam,300,0.6765136608813132
3,20,identity,0.01,lbfgs,100,0.698518031413892
3,20,identity,0.01,lbfgs,200,0.717472428808716
3,20,identity,0.01,lbfgs,300,0.7071570588543641
3,20,identity,0.1,adam,100,0.7327081799085531
3,20,identity,0.1,adam,200,0.7236344392802976
3,20,identity,0.1,adam,300,0.6477476569950023
3,20,identity,0.1,lbfgs,100,0.6995942870338479
3,20,identity,0.1,lbfgs,200,0.6985903786237869
3,20,identity,0.1,lbfgs,300,0.6784362115406171
3,20,logistic,0.001,adam,100,0.25391245570402876
3,20,logistic,0.001,adam,200,0.4390976094956689
3,20,logistic,0.001,adam,300,0.602166020546215
3,20,logistic,0.001,lbfgs,100,0.9559420611258567
3,20,logistic,0.001,lbfgs,200,0.9656510812753167
3,20,logistic,0.001,lbfgs,300,0.9840091808969467
3,20,logistic,0.01,adam,100,0.9706035605891561
3,20,logistic,0.01,adam,200,0.9782440080646952
3,20,logistic,0.01,adam,300,0.9795974078614476
3,20,logistic,0.01,lbfgs,100,0.9646929520017498
3,20,logistic,0.01,lbfgs,200,0.9735177380346305
3,20,logistic,0.01,lbfgs,300,0.9880773978062664
3,20,logistic,0.1,adam,100,0.9779819548961903
3,20,logistic,0.1,adam,200,0.9758727895842252
3,20,logistic,0.1,adam,300,0.9662146788117475
3,20,logistic,0.1,lbfgs,100,0.9751287015537498
3,20,logistic,0.1,lbfgs,200,0.9712337044371517
3,20,logistic,0.1,lbfgs,300,0.9709367462597922
3,20,tanh,0.001,adam,100,0.9567797602635182
3,20,tanh,0.001,adam,200,0.9724571970424977
3,20,tanh,0.001,adam,300,0.9731853025500974
3,20,tanh,0.001,lbfgs,100,0.9816312014914249
3,20,tanh,0.001,lbfgs,200,0.9872823438672458
3,20,tanh,0.001,lbfgs,300,0.9930732599776788
3,20,tanh,0.01,adam,100,0.9847619177686778
3,20,tanh,0.01,adam,200,0.9871894782119179
3,20,tanh,0.01,adam,300,0.9875747063187363
3,20,tanh,0.01,lbfgs,100,0.9834145665559804
3,20,tanh,0.01,lbfgs,200,0.9883200077586725
3,20,tanh,0.01,lbfgs,300,0.9907936488938531
3,20,tanh,0.1,adam,100,0.9555634886280178
3,20,tanh,0.1,adam,200,0.8679218775604158
3,20,tanh,0.1,adam,300,0.7380756441614171
3,20,tanh,0.1,lbfgs,100,0.9680593746722959
3,20,tanh,0.1,lbfgs,200,0.9919208354881017
3,20,tanh,0.1,lbfgs,300,0.9840288505136359
3,20,relu,0.001,adam,100,0.9652569908241311
3,20,relu,0.001,adam,200,0.9740455395741443
3,20,relu,0.001,adam,300,0.9665124307838132
3,20,relu,0.001,lbfgs,100,0.9687679724438977
3,20,relu,0.001,lbfgs,200,0.9882116578821998
3,20,relu,0.001,lbfgs,300,0.9691609447794576
3,20,relu,0.01,adam,100,0.9497549766399729
3,20,relu,0.01,adam,200,0.9559946778646775
3,20,relu,0.01,adam,300,0.9477091129727301
3,20,relu,0.01,lbfgs,100,0.95244870702459
3,20,relu,0.01,lbfgs,200,0.9844841607907544
3,20,relu,0.01,lbfgs,300,0.9959826491015981
3,20,relu,0.1,adam,100,0.9747383518281157
3,20,relu,0.1,adam,200,0.9734885515624929
3,20,relu,0.1,adam,300,0.5709483816894639
3,20,relu,0.1,lbfgs,100,0.9278068233892438
3,20,relu,0.1,lbfgs,200,0.9802756639300931
3,20,relu,0.1,lbfgs,300,0.994831191175592
