n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
1,5,tanh,0.001,adam,300,0.7382451426968935
1,5,tanh,0.001,lbfgs,100,0.8081476266016339
1,5,tanh,0.001,lbfgs,200,0.9475477830486265
1,5,tanh,0.001,lbfgs,300,0.954684069626853
1,5,tanh,0.01,adam,100,0.9441127088049022
1,5,tanh,0.01,adam,200,0.9561132794846747
1,5,tanh,0.01,adam,300,0.9246985127281995
1,5,tanh,0.01,lbfgs,100,0.8510556109019007
1,5,tanh,0.01,lbfgs,200,0.7017695204980963
1,5,tanh,0.01,lbfgs,300,0.9545454637534294
1,5,tanh,0.1,adam,100,0.9542784329770224
1,5,tanh,0.1,adam,200,0.9493415022310934
1,5,tanh,0.1,adam,300,0.9389542796363226
1,5,tanh,0.1,lbfgs,100,0.4922437353444974
1,5,tanh,0.1,lbfgs,200,0.7711988429914053
1,5,tanh,0.1,lbfgs,300,0.9270093919624429
1,5,relu,0.001,adam,100,0.8014304929681622
1,5,relu,0.001,adam,200,0.29622594366157706
1,5,relu,0.001,adam,300,0.6660438184177904
1,5,relu,0.001,lbfgs,100,0.9149268878039865
1,5,relu,0.001,lbfgs,200,0.7188894098014356
1,5,relu,0.001,lbfgs,300,0.4742110905154671
1,5,relu,0.01,adam,100,0.7892043321406568
1,5,relu,0.01,adam,200,0.6937816411743023
1,5,relu,0.01,adam,300,0.8529702687982209
1,5,relu,0.01,lbfgs,100,0.4928037745655072
1,5,relu,0.01,lbfgs,200,0.8967184249236162
1,5,relu,0.01,lbfgs,300,0.9032268757050108
1,5,relu,0.1,adam,100,-0.014880148704515483
1,5,relu,0.1,adam,200,0.6812176815877006
1,5,relu,0.1,adam,300,0.6921024089652543
1,5,relu,0.1,lbfgs,100,0.8599500212291827
1,5,relu,0.1,lbfgs,200,0.909057453152343
1,5,relu,0.1,lbfgs,300,0.846486361233198
1,10,identity,0.001,adam,100,0.6822907963887432
1,10,identity,0.001,adam,200,0.7034795951296144
1,10,identity,0.001,adam,300,0.7167066962365832
1,10,identity,0.001,lbfgs,100,0.7391629093012745
1,10,identity,0.001,lbfgs,200,0.6632057862186029
1,10,identity,0.001,lbfgs,300,0.7295601247261959
1,10,identity,0.01,adam,100,0.718898833188649
1,10,identity,0.01,adam,200,0.7193824304319787
1,10,identity,0.01,adam,300,0.714137516457449
1,10,identity,0.01,lbfgs,100,0.7049834223393618
1,10,identity,0.01,lbfgs,200,0.7169299884094031
