n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
1,10,logistic,0.01,adam,100,0.9740320795590152
1,10,logistic,0.01,adam,200,0.9626080923557887
1,10,logistic,0.01,adam,300,0.9783304476363106
1,10,logistic,0.01,lbfgs,100,0.9605353445129974
1,10,logistic,0.01,lbfgs,200,0.9687249773075282
1,10,logistic,0.01,lbfgs,300,0.9650151122139174
1,10,logistic,0.1,adam,100,0.9785760709095603
1,10,logistic,0.1,adam,200,0.9534148479903806
1,10,logistic,0.1,adam,300,0.9603210571820855
1,10,logistic,0.1,lbfgs,100,0.946350850805989
1,10,logistic,0.1,lbfgs,200,0.9433126827037184
1,10,logistic,0.1,lbfgs,300,0.9774207542898397
1,10,tanh,0.001,adam,100,0.9181242994712753
1,10,tanh,0.001,adam,200,0.9527957528891677
1,10,tanh,0.001,adam,300,0.950781477180599
1,10,tanh,0.001,lbfgs,100,0.955423929732202
1,10,tanh,0.001,lbfgs,200,0.9665736292376716
1,10,tanh,0.001,lbfgs,300,0.968163887010006
1,10,tanh,0.01,adam,100,0.9685773461238711
1,10,tanh,0.01,adam,200,0.9676537189292386
1,10,tanh,0.01,adam,300,0.9771529596076156
1,10,tanh,0.01,lbfgs,100,0.9269467404548621
1,10,tanh,0.01,lbfgs,200,0.9591209519113988
1,10,tanh,0.01,lbfgs,300,0.9758897157761842
1,10,tanh,0.1,adam,100,0.9604425282353668
1,10,tanh,0.1,adam,200,0.9701810214113218
1,10,tanh,0.1,adam,300,0.9434334815479173
1,10,tanh,0.1,lbfgs,100,0.9646661068182465
1,10,tanh,0.1,lbfgs,200,0.9692278614114667
1,10,tanh,0.1,lbfgs,300,0.9405906498158496
1,10,relu,0.001,adam,100,0.8951006410406487
1,10,relu,0.001,adam,200,0.8427851037968179
1,10,relu,0.001,adam,300,0.9511922622003264
1,10,relu,0.001,lbfgs,100,0.923242103036768
1,10,relu,0.001,lbfgs,200,0.9548220380494921
1,10,relu,0.001,lbfgs,300,0.9614713324254865
1,10,relu,0.01,adam,100,0.9521672254230833
1,10,relu,0.01,adam,200,0.9146409800859228
1,10,relu,0.01,adam,300,0.9475375869443423
1,10,relu,0.01,lbfgs,100,0.902721438462978
1,10,relu,0.01,lbfgs,200,0.9696267048400511
1,10,relu,0.01,lbfgs,300,0.9704762075539848
1,10,relu,0.1,adam,100,0.9487732866600445
1,10,relu,0.1,adam,200,0.9143122326849001
1,10,relu,0.1,adam,300,0.9728555249157984
1,10,relu,0.1,lbfgs,100,0.9454692043849001
1,10,relu,0.1,lbfgs,200,0.9585469054838763
1,10,relu,0.1,lbfgs,300,0.9450611306369325
1,20,identity,0.001,adam,100,0.7205843061738304
1,20,identity,0.001,adam,200,0.6761107283412588
1,20,identity,0.001,adam,300,0.6705831171075318
1,20,identity,0.001,lbfgs,100,0.6870085140193415
1,20,identity,0.001,lbfgs,200,0.6688776149005222
1,20,identity,0.001,lbfgs,300,0.6981886964438262
1,20,identity,0.01,adam,100,0.7332319759272752
1,20,identity,0.01,adam,200,0.6783958576056661
1,20,identity,0.01,adam,300,0.6545460970113548
1,20,identity,0.01,lbfgs,100,0.7085105237118969
1,20,identity,0.01,lbfgs,200,0.7162900861460488
1,20,identity,0.01,lbfgs,300,0.6997990620646528
1,20,identity,0.1,adam,100,0.702435743747148
1,20,identity,0.1,adam,200,0.657923159032437
1,20,identity,0.1,adam,300,0.6777070816577304
1,20,identity,0.1,lbfgs,100,0.7054425397637321
1,20,identity,0.1,lbfgs,200,0.7069275959336465
1,20,identity,0.1,lbfgs,300,0.7278769366029836
1,20,logistic,0.001,adam,100,0.9141761554882594
1,20,logistic,0.001,adam,200,0.9564501865053003
1,20,logistic,0.001,adam,300,0.9555923284132841
1,20,logistic,0.001,lbfgs,100,0.9561918750590914
1,20,logistic,0.001,lbfgs,200,0.9627439565043896
1,20,logistic,0.001,lbfgs,300,0.9720978013918224
1,20,logistic,0.01,adam,100,0.9735457375722316
1,20,logistic,0.01,adam,200,0.9683456474486367
1,20,logistic,0.01,adam,300,0.9839953238553923
1,20,logistic,0.01,lbfgs,100,0.9616596898718659
1,20,logistic,0.01,lbfgs,200,0.9737824383153506
1,20,logistic,0.01,lbfgs,300,0.9587801960489213
1,20,logistic,0.1,adam,100,0.9742134073684476
1,20,logistic,0.1,adam,200,0.9796632871410283
1,20,logistic,0.1,adam,300,0.9834506191105885
1,20,logistic,0.1,lbfgs,100,0.9596020694863566
1,20,logistic,0.1,lbfgs,200,0.9733411195134811
1,20,logistic,0.1,lbfgs,300,0.9731099645868271
1,20,tanh,0.001,adam,100,0.9614910936391097
1,20,tanh,0.001,adam,200,0.9542327208883408
1,20,tanh,0.001,adam,300,0.9641597485451182
1,20,tanh,0.001,lbfgs,100,0.9638827268214682
1,20,tanh,0.001,lbfgs,200,0.9802711414945717
1,20,tanh,0.001,lbfgs,300,0.9807919153740211
1,20,tanh,0.01,adam,100,0.9729325266923954
1,20,tanh,0.01,adam,200,0.9838603414515723
1,20,tanh,0.01,adam,300,0.9806396128222862
1,20,tanh,0.01,lbfgs,100,0.9636629602950163
1,20,tanh,0.01,lbfgs,200,0.9772586070424683
1,20,tanh,0.01,lbfgs,300,0.9814636427076432
1,20,tanh,0.1,adam,100,0.9509554245670628
1,20,tanh,0.1,adam,200,0.9766212927549855
1,20,tanh,0.1,adam,300,0.9763166858305645
1,20,tanh,0.1,lbfgs,100,0.9688330607061759
1,20,tanh,0.1,lbfgs,200,0.9733327008957957
1,20,tanh,0.1,lbfgs,300,0.983276635420022
1,20,relu,0.001,adam,100,0.9559296193002563
1,20,relu,0.001,adam,200,0.9621066999708849
1,20,relu,0.001,adam,300,0.9554878365491908
1,20,relu,0.001,lbfgs,100,0.9324439383126779
1,20,relu,0.001,lbfgs,200,0.9701648500249851
1,20,relu,0.001,lbfgs,300,0.9523941148476787
1,20,relu,0.01,adam,100,0.9856127846198686
1,20,relu,0.01,adam,200,0.9735422118763764
1,20,relu,0.01,adam,300,0.9768706953567035
1,20,relu,0.01,lbfgs,100,0.9384899667340727
1,20,relu,0.01,lbfgs,200,0.9730047986925475
1,20,relu,0.01,lbfgs,300,0.9648278932805605
1,20,relu,0.1,adam,100,0.9709901612445708
1,20,relu,0.1,adam,200,0.9801013119199835
1,20,relu,0.1,adam,300,0.9740895009311608
1,20,relu,0.1,lbfgs,100,0.9265642213491023
1,20,relu,0.1,lbfgs,200,0.9638027448389239
1,20,relu,0.1,lbfgs,300,0.9772501532277574
2,5,identity,0.001,adam,100,0.5953054131646456
2,5,identity,0.001,adam,200,0.6991424590684961
2,5,identity,0.001,adam,300,0.7255651291285452
2,5,identity,0.001,lbfgs,100,0.6958469654578039
2,5,identity,0.001,lbfgs,200,0.7133393729265924
2,5,identity,0.001,lbfgs,300,0.6989153589473021
2,5,identity,0.01,adam,100,0.7238614676458027
2,5,identity,0.01,adam,200,0.6636944525395234
2,5,identity,0.01,adam,300,0.6570424956992156
2,5,identity,0.01,lbfgs,100,0.7257966946244607
2,5,identity,0.01,lbfgs,200,0.6809941330286604
2,5,identity,0.01,lbfgs,300,0.7202813075525996
2,5,identity,0.1,adam,100,0.6822037313907643
2,5,identity,0.1,adam,200,0.6832218415255652
2,5,identity,0.1,adam,300,0.6766760034784667
2,5,identity,0.1,lbfgs,100,0.7065060561894239
2,5,identity,0.1,lbfgs,200,0.6899952336923376
2,5,identity,0.1,lbfgs,300,0.7221889159863276
2,5,logistic,0.001,adam,100,0.6008463253081107
2,5,logistic,0.001,adam,200,0.7643611232532393
2,5,logistic,0.001,adam,300,0.9303180252483367
2,5,logistic,0.001,lbfgs,100,0.6303807799833225
2,5,logistic,0.001,lbfgs,200,0.9442235809483952
2,5,logistic,0.001,lbfgs,300,0.9211778949849158
2,5,logistic,0.01,adam,100,0.9683259343206312
2,5,logistic,0.01,adam,200,0.972316020435946
2,5,logistic,0.01,adam,300,0.968824245238723
2,5,logistic,0.01,lbfgs,100,0.8362828052313298
2,5,logistic,0.01,lbfgs,200,0.9386480633719141
2,5,logistic,0.01,lbfgs,300,0.89656739204261
2,5,logistic,0.1,adam,100,0.9685560001702276
2,5,logistic,0.1,adam,200,0.9766489644710948
2,5,logistic,0.1,adam,300,0.9400949655834636
2,5,logistic,0.1,lbfgs,100,0.9481144753014429
2,5,logistic,0.1,lbfgs,200,0.9300217538120452
2,5,logistic,0.1,lbfgs,300,0.942991482946318
2,5,tanh,0.001,adam,100,0.924994990836332
2,5,tanh,0.001,adam,200,0.9597518444942867
2,5,tanh,0.001,adam,300,0.9403922362468249
2,5,tanh,0.001,lbfgs,100,0.9483161254346235
2,5,tanh,0.001,lbfgs,200,0.8900972216237865
2,5,tanh,0.001,lbfgs,300,0.8336693461755103
2,5,tanh,0.01,adam,100,0.966298521158921
2,5,tanh,0.01,adam,200,0.9765312685703708
2,5,tanh,0.01,adam,300,0.9851046937448618
2,5,tanh,0.01,lbfgs,100,0.9340673449218477
2,5,tanh,0.01,lbfgs,200,0.9127601272067907
2,5,tanh,0.01,lbfgs,300,0.9654283850025216
2,5,tanh,0.1,adam,100,0.9553551330377597
2,5,tanh,0.1,adam,200,0.9328148105794292
2,5,tanh,0.1,adam,300,0.9460341606027829
2,5,tanh,0.1,lbfgs,100,0.9418415546304979
2,5,tanh,0.1,lbfgs,200,0.9502095014356875
2,5,tanh,0.1,lbfgs,300,0.961903738990899
2,5,relu,0.001,adam,100,0.8370602618443157
2,5,relu,0.001,adam,200,0.9242017328462426
2,5,relu,0.001,adam,300,0.911703243481947
2,5,relu,0.001,lbfgs,100,0.7366649781849861
2,5,relu,0.001,lbfgs,200,0.929227601256622
2,5,relu,0.001,lbfgs,300,0.9153924139179539
2,5,relu,0.01,adam,100,0.9482759299350982
2,5,relu,0.01,adam,200,0.9592847801130799
2,5,relu,0.01,adam,300,0.9816926507770658
2,5,relu,0.01,lbfgs,100,0.791796872555697
2,5,relu,0.01,lbfgs,200,0.9224686093893395
2,5,relu,0.01,lbfgs,300,0.9148895049486359
2,5,relu,0.1,adam,100,0.9182704157101991
2,5,relu,0.1,adam,200,0.44855426465994375
2,5,relu,0.1,adam,300,0.9216408551950666
2,5,relu,0.1,lbfgs,100,0.7415937863067816
2,5,relu,0.1,lbfgs,200,0.49440289424956957
2,5,relu,0.1,lbfgs,300,0.8227440666060346
2,10,identity,0.001,adam,100,0.6729592617734996
2,10,identity,0.001,adam,200,0.7048976726601353
2,10,identity,0.001,adam,300,0.7090963495283304
2,10,identity,0.001,lbfgs,100,0.6999739924652585
2,10,identity,0.001,lbfgs,200,0.720544388865699
2,10,identity,0.001,lbfgs,300,0.7097505453745657
2,10,identity,0.01,adam,100,0.7139038740374459
2,10,identity,0.01,adam,200,0.705295144362764
2,10,identity,0.01,adam,300,0.710377021003527
2,10,identity,0.01,lbfgs,100,0.6758139988767102
2,10,identity,0.01,lbfgs,200,0.7232755680760161
2,10,identity,0.01,lbfgs,300,0.7041024517212292
2,10,identity,0.1,adam,100,0.7099387555582836
2,10,identity,0.1,adam,200,0.6960854815415192
2,10,identity,0.1,adam,300,0.6965061884437986
2,10,identity,0.1,lbfgs,100,0.6980768327664159
2,10,identity,0.1,lbfgs,200,0.710757851660849
2,10,identity,0.1,lbfgs,300,0.6845679788145044
2,10,logistic,0.001,adam,100,0.7363389259248565
2,10,logistic,0.001,adam,200,0.9682874750620518
2,10,logistic,0.001,adam,300,0.9661714620868974
2,10,logistic,0.001,lbfgs,100,0.9055355875621997
2,10,logistic,0.001,lbfgs,200,0.9484993842480384
2,10,logistic,0.001,lbfgs,300,0.976901184167317
2,10,logistic,0.01,adam,100,0.9837271665274203
2,10,logistic,0.01,adam,200,0.9872626959734584
2,10,logistic,0.01,adam,300,0.9807348517319489
2,10,logistic,0.01,lbfgs,100,0.9057733705078546
2,10,logistic,0.01,lbfgs,200,0.9680302460540569
2,10,logistic,0.01,lbfgs,300,0.9815433396518367
2,10,logistic,0.1,adam,100,0.9848386808812961
2,10,logistic,0.1,adam,200,0.9845008322085815
2,10,logistic,0.1,adam,300,0.9885038743071954
2,10,logistic,0.1,lbfgs,100,0.9057537703137439
2,10,logistic,0.1,lbfgs,200,0.9772587614026341
2,10,logistic,0.1,lbfgs,300,0.9824559122155644
2,10,tanh,0.001,adam,100,0.9634015171345687
2,10,tanh,0.001,adam,200,0.9739328366672138
2,10,tanh,0.001,adam,300,0.9743324502045971
2,10,tanh,0.001,lbfgs,100,0.9591504534328716
2,10,tanh,0.001,lbfgs,200,0.9757267167979864
2,10,tanh,0.001,lbfgs,300,0.9864972289680405
2,10,tanh,0.01,adam,100,0.9913108797027388
2,10,tanh,0.01,adam,200,0.9904004661587855
2,10,tanh,0.01,adam,300,0.9862336793540188
2,10,tanh,0.01,lbfgs,100,0.9470348266697752
2,10,tanh,0.01,lbfgs,200,0.9740645528181667
2,10,tanh,0.01,lbfgs,300,0.978678284766375
2,10,tanh,0.1,adam,100,0.9803678346726383
2,10,tanh,0.1,adam,200,0.9697421165170097
2,10,tanh,0.1,adam,300,0.9572284158799456
2,10,tanh,0.1,lbfgs,100,0.9502841995862527
2,10,tanh,0.1,lbfgs,200,0.9824239736734136
2,10,tanh,0.1,lbfgs,300,0.9803933182071808
2,10,relu,0.001,adam,100,0.9475038841718251
2,10,relu,0.001,adam,200,0.9428936188054944
2,10,relu,0.001,adam,300,0.9639737062296196
2,10,relu,0.001,lbfgs,100,0.9404508697011343
2,10,relu,0.001,lbfgs,200,0.972225700954953
2,10,relu,0.001,lbfgs,300,0.9709099205795257
2,10,relu,0.01,adam,100,0.9874958003324836
2,10,relu,0.01,adam,200,0.9623903933162159
2,10,relu,0.01,adam,300,0.9742238353479852
2,10,relu,0.01,lbfgs,100,0.9534147915887123
2,10,relu,0.01,lbfgs,200,0.9637340347505113
2,10,relu,0.01,lbfgs,300,0.9682586026828608
2,10,relu,0.1,adam,100,0.9592408611825647
2,10,relu,0.1,adam,200,0.9640974391735803
2,10,relu,0.1,adam,300,0.964069968799055
2,10,relu,0.1,lbfgs,100,0.9550998073510951
2,10,relu,0.1,lbfgs,200,0.9664214943808076
2,10,relu,0.1,lbfgs,300,0.989306438645118
2,20,identity,0.001,adam,100,0.6874680800318129
2,20,identity,0.001,adam,200,0.714610454604045
2,20,identity,0.001,adam,300,0.719440286318212
2,20,identity,0.001,lbfgs,100,0.7276846597163501
2,20,identity,0.001,lbfgs,200,0.6779766324244556
2,20,identity,0.001,lbfgs,300,0.6864388687591485
2,20,identity,0.01,adam,100,0.6827013477600969
2,20,identity,0.01,adam,200,0.699216075910869
2,20,identity,0.01,adam,300,0.6733257266907938
2,20,identity,0.01,lbfgs,100,0.6948894761618188
2,20,identity,0.01,lbfgs,200,0.6803926384028153
2,20,identity,0.01,lbfgs,300,0.6730531317320061
2,20,identity,0.1,adam,100,0.6794977523314993
2,20,identity,0.1,adam,200,0.5923504713524257
2,20,identity,0.1,adam,300,0.6034503832350817
2,20,identity,0.1,lbfgs,100,0.6914660098053873
2,20,identity,0.1,lbfgs,200,0.7059745179590642
2,20,identity,0.1,lbfgs,300,0.6889663478063758
2,20,logistic,0.001,adam,100,0.967157955674016
2,20,logistic,0.001,adam,200,0.9705086180590274
2,20,logistic,0.001,adam,300,0.9683621610341031
2,20,logistic,0.001,lbfgs,100,0.9667201576690219
2,20,logistic,0.001,lbfgs,200,0.978831268638956
2,20,logistic,0.001,lbfgs,300,0.9830315661348714
2,20,logistic,0.01,adam,100,0.9738314433536748
2,20,logistic,0.01,adam,200,0.9899569415388787
2,20,logistic,0.01,adam,300,0.9827501182682341
2,20,logistic,0.01,lbfgs,100,0.9502470758681396
2,20,logistic,0.01,lbfgs,200,0.963849396774564
2,20,logistic,0.01,lbfgs,300,0.9825965186738316
2,20,logistic,0.1,adam,100,0.9899516687385597
2,20,logistic,0.1,adam,200,0.9905870267824236
2,20,logistic,0.1,adam,300,0.9786701044802419
2,20,logistic,0.1,lbfgs,100,0.9400323237783269
2,20,logistic,0.1,lbfgs,200,0.9821576234656046
2,20,logistic,0.1,lbfgs,300,0.9811767128206788
2,20,tanh,0.001,adam,100,0.9836645908891315
2,20,tanh,0.001,adam,200,0.9779383244366535
2,20,tanh,0.001,adam,300,0.9827886088358946
2,20,tanh,0.001,lbfgs,100,0.9727929207908942
2,20,tanh,0.001,lbfgs,200,0.9843367105618888
2,20,tanh,0.001,lbfgs,300,0.983665766908788
2,20,tanh,0.01,adam,100,0.9919691053844403
2,20,tanh,0.01,adam,200,0.9941565413803852
2,20,tanh,0.01,adam,300,0.9905837416393268
2,20,tanh,0.01,lbfgs,100,0.9577192787521889
2,20,tanh,0.01,lbfgs,200,0.9796440921262508
2,20,tanh,0.01,lbfgs,300,0.988201397731239
2,20,tanh,0.1,adam,100,0.9643453192107194
2,20,tanh,0.1,adam,200,0.9701252448332314
2,20,tanh,0.1,adam,300,0.9795823613134162
2,20,tanh,0.1,lbfgs,100,0.9735227016246766
2,20,tanh,0.1,lbfgs,200,0.9782144871559472
2,20,tanh,0.1,lbfgs,300,0.99043331677649
2,20,relu,0.001,adam,100,0.9873883737937007
2,20,relu,0.001,adam,200,0.9794191332376717
2,20,relu,0.001,adam,300,0.974086058604063
2,20,relu,0.001,lbfgs,100,0.9516550820768602
2,20,relu,0.001,lbfgs,200,0.9648998667008457
2,20,relu,0.001,lbfgs,300,0.9863816649135263
2,20,relu,0.01,adam,100,0.9843983866901393
2,20,relu,0.01,adam,200,0.9752255542870762
2,20,relu,0.01,adam,300,0.9834977325175374
2,20,relu,0.01,lbfgs,100,0.9670467088487088
2,20,relu,0.01,lbfgs,200,0.9775378969841018
2,20,relu,0.01,lbfgs,300,0.98217277019012
2,20,relu,0.1,adam,100,0.965249582257685
2,20,relu,0.1,adam,200,0.9770036390708206
2,20,relu,0.1,adam,300,0.9870635581839378
2,20,relu,0.1,lbfgs,100,0.9549202320610697
2,20,relu,0.1,lbfgs,200,0.9657308706451246
2,20,relu,0.1,lbfgs,300,0.9822835256276132
3,5,identity,0.001,adam,100,0.6925326448305054
3,5,identity,0.001,adam,200,0.6992628151205921
3,5,identity,0.001,adam,300,0.6754502243829967
3,5,identity,0.001,lbfgs,100,0.6820086671762128
3,5,identity,0.001,lbfgs,200,0.6832019299252463
3,5,identity,0.001,lbfgs,300,0.6745867728850707
3,5,identity,0.01,adam,100,0.6644190998566133
3,5,identity,0.01,adam,200,0.7088319410178221
3,5,identity,0.01,adam,300,0.72271587661988
3,5,identity,0.01,lbfgs,100,0.7104607058026926
3,5,identity,0.01,lbfgs,200,0.6868433715617814
3,5,identity,0.01,lbfgs,300,0.7160815748512996
3,5,identity,0.1,adam,100,0.6981199376688089
3,5,identity,0.1,adam,200,0.6605667983239936
3,5,identity,0.1,adam,300,0.7107994216989529
3,5,identity,0.1,lbfgs,100,0.7094474144634171
3,5,identity,0.1,lbfgs,200,0.7035276480261761
3,5,identity,0.1,lbfgs,300,0.6706904898812509
3,5,logistic,0.001,adam,100,0.44985115256731273
3,5,logistic,0.001,adam,200,0.8341961040413439
3,5,logistic,0.001,adam,300,0.9435036175640928
3,5,logistic,0.001,lbfgs,100,0.7167887758877887
3,5,logistic,0.001,lbfgs,200,0.9232504876914848
3,5,logistic,0.001,lbfgs,300,0.8772321647403865
3,5,logistic,0.01,adam,100,0.976630245564901
3,5,logistic,0.01,adam,200,0.9850930768239503
3,5,logistic,0.01,adam,300,0.9857745355538303
3,5,logistic,0.01,lbfgs,100,0.5038756214478803
3,5,logistic,0.01,lbfgs,200,0.9083690481722795
3,5,logistic,0.01,lbfgs,300,0.9126404392377601
3,5,logistic,0.1,adam,100,0.986737302031482
3,5,logistic,0.1,adam,200,0.9798453552366133
3,5,logistic,0.1,adam,300,0.9606259291191844
3,5,logistic,0.1,lbfgs,100,0.6300966803201509
3,5,logistic,0.1,lbfgs,200,0.9073804848764155
3,5,logistic,0.1,lbfgs,300,0.9422601807112633
3,5,tanh,0.001,adam,100,0.9466317709236891
3,5,tanh,0.001,adam,200,0.9801343765347545
3,5,tanh,0.001,adam,300,0.9772230457171699
3,5,tanh,0.001,lbfgs,100,0.9009811952674915
3,5,tanh,0.001,lbfgs,200,0.9666773745403894
3,5,tanh,0.001,lbfgs,300,0.9728891280366263
3,5,tanh,0.01,adam,100,0.9726471675110777
3,5,tanh,0.01,adam,200,0.9815284433025402
3,5,tanh,0.01,adam,300,0.9891731607720655
3,5,tanh,0.01,lbfgs,100,0.8247018210085444
3,5,tanh,0.01,lbfgs,200,0.9610198578543886
3,5,tanh,0.01,lbfgs,300,0.9647295572836102
3,5,tanh,0.1,adam,100,0.9285899803653469
3,5,tanh,0.1,adam,200,0.9440232482813269
3,5,tanh,0.1,adam,300,0.9636652128860809
3,5,tanh,0.1,lbfgs,100,0.8824344202017823
3,5,tanh,0.1,lbfgs,200,0.9485251522641902
3,5,tanh,0.1,lbfgs,300,0.9695420916071544
3,5,relu,0.001,adam,100,0.9326543838836612
3,5,relu,0.001,adam,200,0.9452542942808868
3,5,relu,0.001,adam,300,0.9537429803604645
3,5,relu,0.001,lbfgs,100,0.48690461598397505
3,5,relu,0.001,lbfgs,200,0.9415474701787798
3,5,relu,0.001,lbfgs,300,0.9262253728637981
3,5,relu,0.01,adam,100,-0.001237967701616327
3,5,relu,0.01,adam,200,0.9275547258584929
3,5,relu,0.01,adam,300,0.9778186843897811
3,5,relu,0.01,lbfgs,100,0.9486220711688154
3,5,relu,0.01,lbfgs,200,0.9234472125339278
3,5,relu,0.01,lbfgs,300,0.9522698264466822
3,5,relu,0.1,adam,100,0.9018709490592374
3,5,relu,0.1,adam,200,-0.006015326660003595
3,5,relu,0.1,adam,300,0.4949574579024376
3,5,relu,0.1,lbfgs,100,0.530270638855088
3,5,relu,0.1,lbfgs,200,0.9643700058691848
3,5,relu,0.1,lbfgs,300,-0.003811479521898531
3,10,identity,0.001,adam,100,0.6947041459745735
3,10,identity,0.001,adam,200,0.7249370999659547
3,10,identity,0.001,adam,300,0.7047197972037099
3,10,identity,0.001,lbfgs,100,0.6608923503569128
3,10,identity,0.001,lbfgs,200,0.7124718966884014
3,10,identity,0.001,lbfgs,300,0.708707368861022
3,10,identity,0.01,adam,100,0.6782854141919816
3,10,identity,0.01,adam,200,0.691214192875744
3,10,identity,0.01,adam,300,0.7042870700630421
3,10,identity,0.01,lbfgs,100,0.7106065368297743
3,10,identity,0.01,lbfgs,200,0.707996851201683
3,10,identity,0.01,lbfgs,300,0.7062079284968926
3,10,identity,0.1,adam,100,0.6979228277290477
3,10,identity,0.1,adam,200,0.696523889098969
