n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
1,10,relu,0.1,lbfgs,100,0.9257452375533951
1,10,relu,0.1,lbfgs,200,0.9593838417926845
1,10,relu,0.1,lbfgs,300,0.9568552147066092
1,20,identity,0.001,adam,100,0.4961221094744819
1,20,identity,0.001,adam,200,0.5865432090397418
1,20,identity,0.001,adam,300,0.7761383489316078
1,20,identity,0.001,lbfgs,100,0.7135055741617232
1,20,identity,0.001,lbfgs,200,0.736112025645955
1,20,identity,0.001,lbfgs,300,0.6988683448124144
1,20,identity,0.01,adam,100,0.6953362552241423
1,20,identity,0.01,adam,200,0.6448991351278764
1,20,identity,0.01,adam,300,0.7135378151420654
1,20,identity,0.01,lbfgs,100,0.6922457714491099
1,20,identity,0.01,lbfgs,200,0.6664429527751288
1,20,identity,0.01,lbfgs,300,0.7141937690298182
1,20,identity,0.1,adam,100,0.7300653457058316
1,20,identity,0.1,adam,200,0.6898220327276353
1,20,identity,0.1,adam,300,0.6893821389579122
1,20,identity,0.1,lbfgs,100,0.6974224062036808
1,20,identity,0.1,lbfgs,200,0.6943048318095132
1,20,identity,0.1,lbfgs,300,0.6731668119025629
1,20,logistic,0.001,adam,100,0.5183905224869265
1,20,logistic,0.001,adam,200,0.8457611046295597
1,20,logistic,0.001,adam,300,0.8742647692448181
1,20,logistic,0.001,lbfgs,100,0.9758017513255424
1,20,logistic,0.001,lbfgs,200,0.9812344682073741
1,20,logistic,0.001,lbfgs,300,0.9662743653541843
1,20,logistic,0.01,adam,100,0.9406598209201897
1,20,logistic,0.01,adam,200,0.9555576104022259
1,20,logistic,0.01,adam,300,0.9774387318603364
1,20,logistic,0.01,lbfgs,100,0.9494951136717833
1,20,logistic,0.01,lbfgs,200,0.9667741104699077
1,20,logistic,0.01,lbfgs,300,0.9746613122064529
1,20,logistic,0.1,adam,100,0.9554580099434697
1,20,logistic,0.1,adam,200,0.9624853806207172
1,20,logistic,0.1,adam,300,0.9855009736967024
1,20,logistic,0.1,lbfgs,100,0.9415272466052038
1,20,logistic,0.1,lbfgs,200,0.9784897098803964
1,20,logistic,0.1,lbfgs,300,0.9705532955856815
1,20,tanh,0.001,adam,100,0.7534955148935787
1,20,tanh,0.001,adam,200,0.857551802313728
1,20,tanh,0.001,adam,300,0.913578486678656
1,20,tanh,0.001,lbfgs,100,0.9547026295551395
1,20,tanh,0.001,lbfgs,200,0.9747370321106297
1,20,tanh,0.001,lbfgs,300,0.973822096063748
1,20,tanh,0.01,adam,100,0.9650765292687352
1,20,tanh,0.01,adam,200,0.9746107358023508
1,20,tanh,0.01,adam,300,0.9638520886861661
1,20,tanh,0.01,lbfgs,100,0.9486117203041052
1,20,tanh,0.01,lbfgs,200,0.9785166967550564
1,20,tanh,0.01,lbfgs,300,0.984074198977958
1,20,tanh,0.1,adam,100,0.9516032550518384
1,20,tanh,0.1,adam,200,0.9638005413687165
1,20,tanh,0.1,adam,300,0.9654710786492251
1,20,tanh,0.1,lbfgs,100,0.9652045345758626
1,20,tanh,0.1,lbfgs,200,0.9609426352897544
1,20,tanh,0.1,lbfgs,300,0.9799052219231636
1,20,relu,0.001,adam,100,0.7395296721313679
1,20,relu,0.001,adam,200,0.9203488766856966
1,20,relu,0.001,adam,300,0.9182285999176065
1,20,relu,0.001,lbfgs,100,0.9227921536197641
1,20,relu,0.001,lbfgs,200,0.96332072582624
1,20,relu,0.001,lbfgs,300,0.9736532013748058
1,20,relu,0.01,adam,100,0.930687023479932
1,20,relu,0.01,adam,200,0.9587233248960653
1,20,relu,0.01,adam,300,0.9659061651587222
1,20,relu,0.01,lbfgs,100,0.9593048185795376
1,20,relu,0.01,lbfgs,200,0.942992400293339
1,20,relu,0.01,lbfgs,300,0.97879239476965
1,20,relu,0.1,adam,100,0.9405376816142328
1,20,relu,0.1,adam,200,0.969946937010336
1,20,relu,0.1,adam,300,0.9660221284099544
1,20,relu,0.1,lbfgs,100,0.9611787114885724
1,20,relu,0.1,lbfgs,200,0.9792682672724816
1,20,relu,0.1,lbfgs,300,0.9783636911681917
2,5,identity,0.001,adam,100,0.2735982660260151
2,5,identity,0.001,adam,200,0.005311305938619726
2,5,identity,0.001,adam,300,0.6757381352049909
2,5,identity,0.001,lbfgs,100,0.6849427837264666
2,5,identity,0.001,lbfgs,200,0.6898653938999537
2,5,identity,0.001,lbfgs,300,0.6801602410702736
2,5,identity,0.01,adam,100,0.6917472947796333
2,5,identity,0.01,adam,200,0.6795976235102976
2,5,identity,0.01,adam,300,0.6335549041098762
2,5,identity,0.01,lbfgs,100,0.7084570755816999
2,5,identity,0.01,lbfgs,200,0.7258522200954824
2,5,identity,0.01,lbfgs,300,0.6530113719389481
2,5,identity,0.1,adam,100,0.6580717290351874
2,5,identity,0.1,adam,200,0.6581368737079376
2,5,identity,0.1,adam,300,0.6976873054229344
2,5,identity,0.1,lbfgs,100,0.7201772502372096
2,5,identity,0.1,lbfgs,200,0.6862493988372899
2,5,identity,0.1,lbfgs,300,0.7299886944841008
2,5,logistic,0.001,adam,100,0.26841129691372195
2,5,logistic,0.001,adam,200,0.3899424154857517
2,5,logistic,0.001,adam,300,0.6998898143521213
2,5,logistic,0.001,lbfgs,100,0.9207123537884847
2,5,logistic,0.001,lbfgs,200,0.934740187410195
2,5,logistic,0.001,lbfgs,300,0.9370133856317073
2,5,logistic,0.01,adam,100,0.4799123747069253
2,5,logistic,0.01,adam,200,0.9467662958458737
2,5,logistic,0.01,adam,300,0.9582417032500045
2,5,logistic,0.01,lbfgs,100,0.8294130402070247
2,5,logistic,0.01,lbfgs,200,0.9498170674187996
2,5,logistic,0.01,lbfgs,300,0.9544592679724997
2,5,logistic,0.1,adam,100,0.9664013923936179
2,5,logistic,0.1,adam,200,0.9360564436416305
2,5,logistic,0.1,adam,300,0.9480590509871631
2,5,logistic,0.1,lbfgs,100,0.6313228570752212
2,5,logistic,0.1,lbfgs,200,0.9102188085269676
2,5,logistic,0.1,lbfgs,300,0.9394011229630259
2,5,tanh,0.001,adam,100,0.33518154743989576
2,5,tanh,0.001,adam,200,0.7993620039704297
2,5,tanh,0.001,adam,300,0.8713295586787231
2,5,tanh,0.001,lbfgs,100,0.8643111633817129
2,5,tanh,0.001,lbfgs,200,0.9243818040170113
2,5,tanh,0.001,lbfgs,300,0.911843326250386
2,5,tanh,0.01,adam,100,0.9548399952308227
2,5,tanh,0.01,adam,200,0.9673024363355439
2,5,tanh,0.01,adam,300,0.9200285141332519
2,5,tanh,0.01,lbfgs,100,0.7777406720336786
2,5,tanh,0.01,lbfgs,200,0.9398503675515195
2,5,tanh,0.01,lbfgs,300,0.95922025076447
2,5,tanh,0.1,adam,100,0.9052705415409544
2,5,tanh,0.1,adam,200,0.9072006620628827
2,5,tanh,0.1,adam,300,0.9135274621291871
2,5,tanh,0.1,lbfgs,100,0.9420173797639175
2,5,tanh,0.1,lbfgs,200,0.9543704191494764
2,5,tanh,0.1,lbfgs,300,0.9745824206810707
2,5,relu,0.001,adam,100,0.32907235355594683
2,5,relu,0.001,adam,200,0.8889828466047225
2,5,relu,0.001,adam,300,-0.24476427097699605
2,5,relu,0.001,lbfgs,100,0.7151151463708874
2,5,relu,0.001,lbfgs,200,0.8929887328989403
2,5,relu,0.001,lbfgs,300,0.9529253781117238
2,5,relu,0.01,adam,100,0.9077315102759014
2,5,relu,0.01,adam,200,0.4856073164339787
2,5,relu,0.01,adam,300,0.8001572361060768
2,5,relu,0.01,lbfgs,100,0.47620589891990234
2,5,relu,0.01,lbfgs,200,0.47045996953993985
2,5,relu,0.01,lbfgs,300,0.869939048738259
2,5,relu,0.1,adam,100,0.8304240803113072
2,5,relu,0.1,adam,200,0.9370705038352083
2,5,relu,0.1,adam,300,0.8781728389884607
2,5,relu,0.1,lbfgs,100,0.6427615549643328
2,5,relu,0.1,lbfgs,200,-0.003291207733603918
2,5,relu,0.1,lbfgs,300,0.9806721568647885
2,10,identity,0.001,adam,100,0.5490369244561213
2,10,identity,0.001,adam,200,0.6914495391630395
2,10,identity,0.001,adam,300,0.6602875849154812
2,10,identity,0.001,lbfgs,100,0.6971545580891011
2,10,identity,0.001,lbfgs,200,0.7382754511756415
2,10,identity,0.001,lbfgs,300,0.6897815417789999
2,10,identity,0.01,adam,100,0.6651251671791781
2,10,identity,0.01,adam,200,0.6756215812639313
2,10,identity,0.01,adam,300,0.6890846778760863
2,10,identity,0.01,lbfgs,100,0.7357310936004418
2,10,identity,0.01,lbfgs,200,0.6851125891514688
2,10,identity,0.01,lbfgs,300,0.7007148303905962
2,10,identity,0.1,adam,100,0.6725898751798615
2,10,identity,0.1,adam,200,0.7282723901506447
2,10,identity,0.1,adam,300,0.7010505979466982
2,10,identity,0.1,lbfgs,100,0.7001659891489067
2,10,identity,0.1,lbfgs,200,0.6835145918078459
2,10,identity,0.1,lbfgs,300,0.7088353985054738
2,10,logistic,0.001,adam,100,0.48741453085897185
2,10,logistic,0.001,adam,200,0.3752689931588798
2,10,logistic,0.001,adam,300,0.563423771158033
2,10,logistic,0.001,lbfgs,100,0.9376159144380306
2,10,logistic,0.001,lbfgs,200,0.9765805786038156
2,10,logistic,0.001,lbfgs,300,0.956779190826631
2,10,logistic,0.01,adam,100,0.9511288430802591
2,10,logistic,0.01,adam,200,0.9610602885636894
