n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
1,10,identity,0.1,adam,200,0.47254616271291916
1,10,identity,0.1,adam,300,0.43421489950303055
1,10,identity,0.1,lbfgs,100,0.4553814854083107
1,10,identity,0.1,lbfgs,200,0.5000725513374829
1,10,identity,0.1,lbfgs,300,0.4709146915008642
1,10,logistic,0.001,adam,100,0.5676026029242142
1,10,logistic,0.001,adam,200,0.5542312298561374
1,10,logistic,0.001,adam,300,0.520440067553384
1,10,logistic,0.001,lbfgs,100,0.5365917957074553
1,10,logistic,0.001,lbfgs,200,0.5298087480579766
1,10,logistic,0.001,lbfgs,300,0.582172421384525
1,10,logistic,0.01,adam,100,0.5324490636632495
1,10,logistic,0.01,adam,200,0.4907266433941803
1,10,logistic,0.01,adam,300,0.5211169766638639
1,10,logistic,0.01,lbfgs,100,0.5260945926147977
1,10,logistic,0.01,lbfgs,200,0.5609600174821614
1,10,logistic,0.01,lbfgs,300,0.6153366953651138
1,10,logistic,0.1,adam,100,0.47895910818231224
1,10,logistic,0.1,adam,200,0.4881540033701356
1,10,logistic,0.1,adam,300,0.5620217083852361
1,10,logistic,0.1,lbfgs,100,0.5591265427962044
1,10,logistic,0.1,lbfgs,200,0.5275015788895674
1,10,logistic,0.1,lbfgs,300,0.5327467706903187
1,10,tanh,0.001,adam,100,0.5378607713749026
1,10,tanh,0.001,adam,200,0.5181756892116416
1,10,tanh,0.001,adam,300,0.5291786444462891
1,10,tanh,0.001,lbfgs,100,0.4556247353894398
1,10,tanh,0.001,lbfgs,200,0.5561987635934321
1,10,tanh,0.001,lbfgs,300,0.52578450869194
1,10,tanh,0.01,adam,100,0.5329433655161516
1,10,tanh,0.01,adam,200,0.5612144629071647
1,10,tanh,0.01,adam,300,0.5394058431581374
1,10,tanh,0.01,lbfgs,100,0.5168680680623144
1,10,tanh,0.01,lbfgs,200,0.5200206308515631
1,10,tanh,0.01,lbfgs,300,0.5526754740134163
1,10,tanh,0.1,adam,100,0.4660383105946187
1,10,tanh,0.1,adam,200,0.47760848322813426
1,10,tanh,0.1,adam,300,0.5517986340389522
1,10,tanh,0.1,lbfgs,100,0.5392132355027804
1,10,tanh,0.1,lbfgs,200,0.5598925773416299
1,10,tanh,0.1,lbfgs,300,0.6053898488422174
1,10,relu,0.001,adam,100,0.5399899411215947
1,10,relu,0.001,adam,200,0.5219547357905097
1,10,relu,0.001,adam,300,0.5251433568968557
1,10,relu,0.001,lbfgs,100,0.5595988847597115
1,10,relu,0.001,lbfgs,200,0.5778416864019427
1,10,relu,0.001,lbfgs,300,0.6118023868426323
1,10,relu,0.01,adam,100,0.55459139080558
1,10,relu,0.01,adam,200,0.557745091882337
1,10,relu,0.01,adam,300,0.5311038073088008
1,10,relu,0.01,lbfgs,100,0.5604146180414931
1,10,relu,0.01,lbfgs,200,0.5524179136209622
1,10,relu,0.01,lbfgs,300,0.5229337760437541
1,10,relu,0.1,adam,100,0.5725241155325846
1,10,relu,0.1,adam,200,0.5417324734955
1,10,relu,0.1,adam,300,0.5438652231965501
1,10,relu,0.1,lbfgs,100,0.5292217711776965
1,10,relu,0.1,lbfgs,200,0.5561599061965405
1,10,relu,0.1,lbfgs,300,0.6081977265360796
1,20,identity,0.001,adam,100,0.4821236192378733
1,20,identity,0.001,adam,200,0.4607757033357905
1,20,identity,0.001,adam,300,0.4881872412816473
1,20,identity,0.001,lbfgs,100,0.47288366072857135
1,20,identity,0.001,lbfgs,200,0.45899267769253327
1,20,identity,0.001,lbfgs,300,0.4109964280237738
1,20,identity,0.01,adam,100,0.4498243133046632
1,20,identity,0.01,adam,200,0.43533015105725115
1,20,identity,0.01,adam,300,0.4914146476019265
1,20,identity,0.01,lbfgs,100,0.44804948444664144
1,20,identity,0.01,lbfgs,200,0.49012388457112216
1,20,identity,0.01,lbfgs,300,0.44485360523535405
1,20,identity,0.1,adam,100,0.4663385972544699
1,20,identity,0.1,adam,200,0.4751330844705546
1,20,identity,0.1,adam,300,0.4355593116673416
1,20,identity,0.1,lbfgs,100,0.48953331761123153
1,20,identity,0.1,lbfgs,200,0.42299900801270074
1,20,identity,0.1,lbfgs,300,0.43297917535136843
1,20,logistic,0.001,adam,100,0.5806057638751271
1,20,logistic,0.001,adam,200,0.5540810571052956
1,20,logistic,0.001,adam,300,0.4948575413545911
1,20,logistic,0.001,lbfgs,100,0.5458358154753675
1,20,logistic,0.001,lbfgs,200,0.5893392268617811
1,20,logistic,0.001,lbfgs,300,0.5581788234130669
1,20,logistic,0.01,adam,100,0.6159160631049894
1,20,logistic,0.01,adam,200,0.5799096245648825
1,20,logistic,0.01,adam,300,0.5983505670954221
1,20,logistic,0.01,lbfgs,100,0.5663133375785483
1,20,logistic,0.01,lbfgs,200,0.7038779680619681
1,20,logistic,0.01,lbfgs,300,0.567719354094768
1,20,logistic,0.1,adam,100,0.5255311328054777
1,20,logistic,0.1,adam,200,0.5736021119246877
1,20,logistic,0.1,adam,300,0.49860808002528106
1,20,logistic,0.1,lbfgs,100,0.5322244185896554
1,20,logistic,0.1,lbfgs,200,0.5755791294109864
1,20,logistic,0.1,lbfgs,300,0.6374071864846989
1,20,tanh,0.001,adam,100,0.5250187998004172
1,20,tanh,0.001,adam,200,0.5606171932351602
1,20,tanh,0.001,adam,300,0.5248913235677002
1,20,tanh,0.001,lbfgs,100,0.5193096848507
1,20,tanh,0.001,lbfgs,200,0.5576057682229141
1,20,tanh,0.001,lbfgs,300,0.6079862354302188
1,20,tanh,0.01,adam,100,0.5765247128405911
1,20,tanh,0.01,adam,200,0.6052025114315622
1,20,tanh,0.01,adam,300,0.6293885397281417
1,20,tanh,0.01,lbfgs,100,0.5314332070610559
1,20,tanh,0.01,lbfgs,200,0.5873189963617798
1,20,tanh,0.01,lbfgs,300,0.6177023636769454
1,20,tanh,0.1,adam,100,0.4918695089790671
1,20,tanh,0.1,adam,200,0.49628347598457234
1,20,tanh,0.1,adam,300,0.5350051119322534
1,20,tanh,0.1,lbfgs,100,0.48485674830830183
1,20,tanh,0.1,lbfgs,200,0.5846733952930956
1,20,tanh,0.1,lbfgs,300,0.586501195431782
1,20,relu,0.001,adam,100,0.5610417864281623
1,20,relu,0.001,adam,200,0.5580874933423563
1,20,relu,0.001,adam,300,0.5501611902216159
1,20,relu,0.001,lbfgs,100,0.560797027089553
1,20,relu,0.001,lbfgs,200,0.583560795486419
1,20,relu,0.001,lbfgs,300,0.5515878368813476
1,20,relu,0.01,adam,100,0.5438648172388874
1,20,relu,0.01,adam,200,0.605729065422959
1,20,relu,0.01,adam,300,0.6067919409585621
1,20,relu,0.01,lbfgs,100,0.5671931950107336
1,20,relu,0.01,lbfgs,200,0.5389409222141299
1,20,relu,0.01,lbfgs,300,0.5952765313112995
1,20,relu,0.1,adam,100,0.6112257565505522
1,20,relu,0.1,adam,200,0.5436320633480667
1,20,relu,0.1,adam,300,0.5297115417287672
1,20,relu,0.1,lbfgs,100,0.5589418013368352
1,20,relu,0.1,lbfgs,200,0.5378391014434771
1,20,relu,0.1,lbfgs,300,0.5229521790990088
2,5,identity,0.001,adam,100,0.43125612732791935
2,5,identity,0.001,adam,200,0.510139210959514
2,5,identity,0.001,adam,300,0.4904655909150264
2,5,identity,0.001,lbfgs,100,0.42768605162544027
2,5,identity,0.001,lbfgs,200,0.44752803729191337
2,5,identity,0.001,lbfgs,300,0.48194715071724525
2,5,identity,0.01,adam,100,0.4506861221817681
2,5,identity,0.01,adam,200,0.44987038947136737
2,5,identity,0.01,adam,300,0.4877899029282545
2,5,identity,0.01,lbfgs,100,0.4561753429845988
2,5,identity,0.01,lbfgs,200,0.48793573907267707
2,5,identity,0.01,lbfgs,300,0.49376231554478256
2,5,identity,0.1,adam,100,0.44841137756800203
2,5,identity,0.1,adam,200,0.5029070444641206
2,5,identity,0.1,adam,300,0.45923524215087225
2,5,identity,0.1,lbfgs,100,0.4425282798372637
2,5,identity,0.1,lbfgs,200,0.45245906332501507
2,5,identity,0.1,lbfgs,300,0.4507902048128992
2,5,logistic,0.001,adam,100,0.559608591549587
2,5,logistic,0.001,adam,200,0.49409069623922747
2,5,logistic,0.001,adam,300,0.48227058613577073
2,5,logistic,0.001,lbfgs,100,0.49702805344365
2,5,logistic,0.001,lbfgs,200,0.548481139134708
2,5,logistic,0.001,lbfgs,300,0.5602199251592012
2,5,logistic,0.01,adam,100,0.469800496573827
2,5,logistic,0.01,adam,200,0.5433498005378672
2,5,logistic,0.01,adam,300,0.5393147192690864
2,5,logistic,0.01,lbfgs,100,0.6351087657641366
2,5,logistic,0.01,lbfgs,200,0.518609335074969
2,5,logistic,0.01,lbfgs,300,0.6027197048570767
2,5,logistic,0.1,adam,100,0.5666899945469774
2,5,logistic,0.1,adam,200,0.4821032043405751
2,5,logistic,0.1,adam,300,0.5033292032811688
2,5,logistic,0.1,lbfgs,100,0.5415592252854111
2,5,logistic,0.1,lbfgs,200,0.5353991209350326
2,5,logistic,0.1,lbfgs,300,0.5696415660676144
2,5,tanh,0.001,adam,100,0.49147241678390224
2,5,tanh,0.001,adam,200,0.5111822444638869
2,5,tanh,0.001,adam,300,0.5065248051685363
2,5,tanh,0.001,lbfgs,100,0.5893017481629997
2,5,tanh,0.001,lbfgs,200,0.6023317546143139
2,5,tanh,0.001,lbfgs,300,0.5514368105838461
2,5,tanh,0.01,adam,100,0.5951825099332284
2,5,tanh,0.01,adam,200,0.6219660614406386
2,5,tanh,0.01,adam,300,0.5504265335044275
2,5,tanh,0.01,lbfgs,100,0.5044861929017025
2,5,tanh,0.01,lbfgs,200,0.5516737597223595
2,5,tanh,0.01,lbfgs,300,0.6361515797633462
2,5,tanh,0.1,adam,100,0.5101161381821924
2,5,tanh,0.1,adam,200,0.4885587476130116
2,5,tanh,0.1,adam,300,0.5154554560565634
2,5,tanh,0.1,lbfgs,100,0.544706763422853
2,5,tanh,0.1,lbfgs,200,0.5526046925164595
2,5,tanh,0.1,lbfgs,300,0.5610689435227327
2,5,relu,0.001,adam,100,0.5777037248709309
2,5,relu,0.001,adam,200,0.4993542406880194
2,5,relu,0.001,adam,300,0.5085000318462508
2,5,relu,0.001,lbfgs,100,0.46691121708543315
2,5,relu,0.001,lbfgs,200,0.49722273806299894
2,5,relu,0.001,lbfgs,300,0.5485188160427961
2,5,relu,0.01,adam,100,0.5636220243061311
2,5,relu,0.01,adam,200,0.5562212110941493
2,5,relu,0.01,adam,300,0.5643216288215818
2,5,relu,0.01,lbfgs,100,0.486668095555897
2,5,relu,0.01,lbfgs,200,0.5132388794082708
2,5,relu,0.01,lbfgs,300,0.5498772177510167
2,5,relu,0.1,adam,100,0.5009547537330921
2,5,relu,0.1,adam,200,0.5585600330324545
2,5,relu,0.1,adam,300,0.5113321335479929
2,5,relu,0.1,lbfgs,100,0.5667236205056608
2,5,relu,0.1,lbfgs,200,0.5352312887914796
2,5,relu,0.1,lbfgs,300,0.5427291043553948
2,10,identity,0.001,adam,100,0.41569496698104635
2,10,identity,0.001,adam,200,0.47796916837118203
2,10,identity,0.001,adam,300,0.44375031283253735
2,10,identity,0.001,lbfgs,100,0.45261565046682295
2,10,identity,0.001,lbfgs,200,0.4654862042999948
2,10,identity,0.001,lbfgs,300,0.44353999319267123
2,10,identity,0.01,adam,100,0.4735815249784138
2,10,identity,0.01,adam,200,0.4556584882041629
2,10,identity,0.01,adam,300,0.47668424685210686
2,10,identity,0.01,lbfgs,100,0.466212651049053
2,10,identity,0.01,lbfgs,200,0.4872193814028077
2,10,identity,0.01,lbfgs,300,0.4699646705187856
2,10,identity,0.1,adam,100,0.4502384337727919
2,10,identity,0.1,adam,200,0.46944025691053093
2,10,identity,0.1,adam,300,0.4384398844985817
2,10,identity,0.1,lbfgs,100,0.47384386893934133
2,10,identity,0.1,lbfgs,200,0.44170296666344977
2,10,identity,0.1,lbfgs,300,0.4650625071509391
2,10,logistic,0.001,adam,100,0.5052390672421612
2,10,logistic,0.001,adam,200,0.5309651706398786
2,10,logistic,0.001,adam,300,0.5113402227194916
2,10,logistic,0.001,lbfgs,100,0.5168763281258849
2,10,logistic,0.001,lbfgs,200,0.5038239535132946
2,10,logistic,0.001,lbfgs,300,0.5675347480987709
2,10,logistic,0.01,adam,100,0.53776901292405
2,10,logistic,0.01,adam,200,0.637331930222569
2,10,logistic,0.01,adam,300,0.5543410038625015
2,10,logistic,0.01,lbfgs,100,0.5695730138622372
2,10,logistic,0.01,lbfgs,200,0.5084012563808828
2,10,logistic,0.01,lbfgs,300,0.5663019983351869
2,10,logistic,0.1,adam,100,0.5606238904955219
2,10,logistic,0.1,adam,200,0.5705258785873407
2,10,logistic,0.1,adam,300,0.5603639704419991
2,10,logistic,0.1,lbfgs,100,0.5498248625358393
2,10,logistic,0.1,lbfgs,200,0.550603217622951
2,10,logistic,0.1,lbfgs,300,0.5764745508361884
2,10,tanh,0.001,adam,100,0.5190021375091609
2,10,tanh,0.001,adam,200,0.5595046330158928
2,10,tanh,0.001,adam,300,0.5411458715802702
2,10,tanh,0.001,lbfgs,100,0.5485801888875891
2,10,tanh,0.001,lbfgs,200,0.6000819735503542
2,10,tanh,0.001,lbfgs,300,0.6095005033314147
2,10,tanh,0.01,adam,100,0.5853078619616541
2,10,tanh,0.01,adam,200,0.6186686502462606
2,10,tanh,0.01,adam,300,0.6173212345475725
2,10,tanh,0.01,lbfgs,100,0.5443698149799391
2,10,tanh,0.01,lbfgs,200,0.5391540621659581
2,10,tanh,0.01,lbfgs,300,0.5573841220644695
2,10,tanh,0.1,adam,100,0.49773021868099265
2,10,tanh,0.1,adam,200,0.4822765332408634
2,10,tanh,0.1,adam,300,0.53782228963275
2,10,tanh,0.1,lbfgs,100,0.552468409319741
2,10,tanh,0.1,lbfgs,200,0.5827795184834332
2,10,tanh,0.1,lbfgs,300,0.6240849649780282
2,10,relu,0.001,adam,100,0.5380592866421188
2,10,relu,0.001,adam,200,0.5048728491470346
2,10,relu,0.001,adam,300,0.6077804690268486
2,10,relu,0.001,lbfgs,100,0.5253620277607917
2,10,relu,0.001,lbfgs,200,0.5250611807438114
2,10,relu,0.001,lbfgs,300,0.5636377108742981
2,10,relu,0.01,adam,100,0.5049881230080788
2,10,relu,0.01,adam,200,0.6212648416271584
2,10,relu,0.01,adam,300,0.5569807969069993
2,10,relu,0.01,lbfgs,100,0.5285396103462945
2,10,relu,0.01,lbfgs,200,0.6167623185468645
2,10,relu,0.01,lbfgs,300,0.5660084700368118
2,10,relu,0.1,adam,100,0.5641232526941683
2,10,relu,0.1,adam,200,0.569195638406021
2,10,relu,0.1,adam,300,0.5666143724111912
2,10,relu,0.1,lbfgs,100,0.5642311183871225
2,10,relu,0.1,lbfgs,200,0.612800650798333
2,10,relu,0.1,lbfgs,300,0.593363470546919
2,20,identity,0.001,adam,100,0.4572589065543728
2,20,identity,0.001,adam,200,0.46223539684545806
2,20,identity,0.001,adam,300,0.45259721244080275
2,20,identity,0.001,lbfgs,100,0.4447770114949753
2,20,identity,0.001,lbfgs,200,0.43107185385417957
2,20,identity,0.001,lbfgs,300,0.4650627818616584
2,20,identity,0.01,adam,100,0.4234638616028398
2,20,identity,0.01,adam,200,0.5258917761805864
2,20,identity,0.01,adam,300,0.4006010599349214
2,20,identity,0.01,lbfgs,100,0.5064845189928149
2,20,identity,0.01,lbfgs,200,0.4778658048994367
2,20,identity,0.01,lbfgs,300,0.44281167587178816
2,20,identity,0.1,adam,100,0.42826111447244136
2,20,identity,0.1,adam,200,0.45581378245381016
2,20,identity,0.1,adam,300,0.49222299588145746
2,20,identity,0.1,lbfgs,100,0.40420991728629546
2,20,identity,0.1,lbfgs,200,0.4601014931237413
2,20,identity,0.1,lbfgs,300,0.48065727774534994
2,20,logistic,0.001,adam,100,0.537267061113246
2,20,logistic,0.001,adam,200,0.505998297679103
2,20,logistic,0.001,adam,300,0.5465566291430513
2,20,logistic,0.001,lbfgs,100,0.5445035930931021
2,20,logistic,0.001,lbfgs,200,0.5339430402511467
2,20,logistic,0.001,lbfgs,300,0.5907955592188674
2,20,logistic,0.01,adam,100,0.6014462126345299
2,20,logistic,0.01,adam,200,0.596848030050733
2,20,logistic,0.01,adam,300,0.5731201491928721
2,20,logistic,0.01,lbfgs,100,0.5579855991491318
2,20,logistic,0.01,lbfgs,200,0.558163607248574
2,20,logistic,0.01,lbfgs,300,0.6104985968231826
2,20,logistic,0.1,adam,100,0.5796595589526914
2,20,logistic,0.1,adam,200,0.5902294749722375
2,20,logistic,0.1,adam,300,0.5662883239723757
2,20,logistic,0.1,lbfgs,100,0.4976167597187814
2,20,logistic,0.1,lbfgs,200,0.5283673292095061
2,20,logistic,0.1,lbfgs,300,0.5362243022928147
2,20,tanh,0.001,adam,100,0.654817634130288
2,20,tanh,0.001,adam,200,0.5609601810731895
2,20,tanh,0.001,adam,300,0.5252792726220381
2,20,tanh,0.001,lbfgs,100,0.6239231722384637
2,20,tanh,0.001,lbfgs,200,0.5483283662632547
2,20,tanh,0.001,lbfgs,300,0.5849294444375661
2,20,tanh,0.01,adam,100,0.6273773617861367
2,20,tanh,0.01,adam,200,0.5776223524161327
2,20,tanh,0.01,adam,300,0.560333687536686
2,20,tanh,0.01,lbfgs,100,0.6025065004545866
2,20,tanh,0.01,lbfgs,200,0.5678500401126736
2,20,tanh,0.01,lbfgs,300,0.6495867489690829
2,20,tanh,0.1,adam,100,0.5485604268930773
2,20,tanh,0.1,adam,200,0.5251140997611992
2,20,tanh,0.1,adam,300,0.4692886106424797
2,20,tanh,0.1,lbfgs,100,0.5550438677954703
2,20,tanh,0.1,lbfgs,200,0.5817459192187984
2,20,tanh,0.1,lbfgs,300,0.5602709758577815
2,20,relu,0.001,adam,100,0.5678236201100593
2,20,relu,0.001,adam,200,0.5708520481387115
2,20,relu,0.001,adam,300,0.6130896697829992
2,20,relu,0.001,lbfgs,100,0.5417710714209599
2,20,relu,0.001,lbfgs,200,0.6000398758784015
2,20,relu,0.001,lbfgs,300,0.5818989173522715
2,20,relu,0.01,adam,100,0.6147552481198241
2,20,relu,0.01,adam,200,0.6051947403165745
2,20,relu,0.01,adam,300,0.6269206961339627
2,20,relu,0.01,lbfgs,100,0.5553393961548243
2,20,relu,0.01,lbfgs,200,0.5695942068111582
2,20,relu,0.01,lbfgs,300,0.631460416291252
2,20,relu,0.1,adam,100,0.5127264681514929
2,20,relu,0.1,adam,200,-2.9275137367501536e-05
2,20,relu,0.1,adam,300,0.4717787831268726
2,20,relu,0.1,lbfgs,100,0.5491876330141712
2,20,relu,0.1,lbfgs,200,0.5871408162215856
2,20,relu,0.1,lbfgs,300,0.5601068486291727
3,5,identity,0.001,adam,100,0.4277310871519235
3,5,identity,0.001,adam,200,0.4444067863913614
3,5,identity,0.001,adam,300,0.5030148202996885
3,5,identity,0.001,lbfgs,100,0.4320635260070657
3,5,identity,0.001,lbfgs,200,0.4522915531560418
3,5,identity,0.001,lbfgs,300,0.440145128524951
3,5,identity,0.01,adam,100,0.44608909751390907
3,5,identity,0.01,adam,200,0.4582546500378761
3,5,identity,0.01,adam,300,0.46870784559563317
3,5,identity,0.01,lbfgs,100,0.45297526840537683
3,5,identity,0.01,lbfgs,200,0.4258630694988647
3,5,identity,0.01,lbfgs,300,0.47643534559838635
3,5,identity,0.1,adam,100,0.4460569341208689
3,5,identity,0.1,adam,200,0.4587572107065609
3,5,identity,0.1,adam,300,0.47169409517157507
3,5,identity,0.1,lbfgs,100,0.4551557756045829
3,5,identity,0.1,lbfgs,200,0.45466576849980284
3,5,identity,0.1,lbfgs,300,0.43562092623807
3,5,logistic,0.001,adam,100,0.45973305996114666
3,5,logistic,0.001,adam,200,0.47281354068629206
3,5,logistic,0.001,adam,300,0.48342814975646353
3,5,logistic,0.001,lbfgs,100,0.5019023799353859
3,5,logistic,0.001,lbfgs,200,0.5635321860918004
3,5,logistic,0.001,lbfgs,300,0.5440096486118554
3,5,logistic,0.01,adam,100,0.5674877323879928
3,5,logistic,0.01,adam,200,0.5175713157415879
3,5,logistic,0.01,adam,300,0.5242780746719506
3,5,logistic,0.01,lbfgs,100,0.5112419276283939
3,5,logistic,0.01,lbfgs,200,0.5308287344534304
3,5,logistic,0.01,lbfgs,300,0.551339047468109
3,5,logistic,0.1,adam,100,0.5887304864738403
3,5,logistic,0.1,adam,200,0.5771597662688219
3,5,logistic,0.1,adam,300,0.5199692871636573
3,5,logistic,0.1,lbfgs,100,0.5111952791533458
3,5,logistic,0.1,lbfgs,200,0.5226342487253204
3,5,logistic,0.1,lbfgs,300,0.5254779233572797
3,5,tanh,0.001,adam,100,0.492767153102571
3,5,tanh,0.001,adam,200,0.4856866840837069
3,5,tanh,0.001,adam,300,0.5114660537161262
3,5,tanh,0.001,lbfgs,100,0.4956168001782582
3,5,tanh,0.001,lbfgs,200,0.588622230268704
3,5,tanh,0.001,lbfgs,300,0.5446519187460215
3,5,tanh,0.01,adam,100,0.48234872427846315
3,5,tanh,0.01,adam,200,0.4917587394444317
3,5,tanh,0.01,adam,300,0.5641242641544426
3,5,tanh,0.01,lbfgs,100,0.5280367652156037
3,5,tanh,0.01,lbfgs,200,0.5217081483641599
3,5,tanh,0.01,lbfgs,300,0.5619466777987442
3,5,tanh,0.1,adam,100,0.47062562025734456
3,5,tanh,0.1,adam,200,0.4676441167862245
3,5,tanh,0.1,adam,300,0.4566517372159186
3,5,tanh,0.1,lbfgs,100,0.48230749333671136
3,5,tanh,0.1,lbfgs,200,0.5342256952029814
3,5,tanh,0.1,lbfgs,300,0.5718173186951138
3,5,relu,0.001,adam,100,0.5316270367909457
3,5,relu,0.001,adam,200,0.5405015129039643
3,5,relu,0.001,adam,300,0.4915881260811369
3,5,relu,0.001,lbfgs,100,0.5391374244820618
3,5,relu,0.001,lbfgs,200,0.5416184303175484
3,5,relu,0.001,lbfgs,300,0.5279535071404198
3,5,relu,0.01,adam,100,0.5237776990782244
3,5,relu,0.01,adam,200,0.539801846001424
3,5,relu,0.01,adam,300,0.532883601997754
3,5,relu,0.01,lbfgs,100,0.4950199798362749
3,5,relu,0.01,lbfgs,200,0.553341076760079
3,5,relu,0.01,lbfgs,300,0.5725681531018858
3,5,relu,0.1,adam,100,0.43662584233848184
3,5,relu,0.1,adam,200,0.5261301035044823
3,5,relu,0.1,adam,300,0.48975293170567236
3,5,relu,0.1,lbfgs,100,0.5004206897694776
3,5,relu,0.1,lbfgs,200,0.5282310232446314
3,5,relu,0.1,lbfgs,300,0.5641428680892661
3,10,identity,0.001,adam,100,0.4375673320687153
3,10,identity,0.001,adam,200,0.4842832060919813
3,10,identity,0.001,adam,300,0.4532799821474315
3,10,identity,0.001,lbfgs,100,0.5107335400192132
3,10,identity,0.001,lbfgs,200,0.4912542541369568
3,10,identity,0.001,lbfgs,300,0.49110054090167604
3,10,identity,0.01,adam,100,0.46822982729471857
3,10,identity,0.01,adam,200,0.4506540510369754
3,10,identity,0.01,adam,300,0.45416113125640595
3,10,identity,0.01,lbfgs,100,0.5124195422308733
3,10,identity,0.01,lbfgs,200,0.4440842083784523
3,10,identity,0.01,lbfgs,300,0.46471821107932676
3,10,identity,0.1,adam,100,0.43618646085532714
